"Departamento","Municipio","Cultivo","Topografia","Drenaje","Riego","pH.agua.suelo.2.5.1.0","Materia.organica..MO...","Fosforo..P..Bray.II.mg.kg","Azufre..S..Fosfato.monocalcico.mg.kg","Acidez..Al.H..KCL.cmol....kg","Aluminio..Al..intercambiable.cmol....kg","Calcio..Ca..intercambiable.cmol....kg","Magnesio..Mg..intercambiable.cmol....kg","Potasio..K..intercambiable.cmol....kg","Sodio..Na..intercambiable.cmol....kg","capacidad.de.intercambio.cationico..CICE..suma.de.bases.cmol....kg","Conductividad.el.ctrica..CE..relacion.2.5.1.0.dS.m","Hierro..Fe..disponible.olsen.mg.kg","Cobre..Cu..disponible.mg.kg","Manganeso..Mn..disponible.Olsen.mg.kg","Zinc..Zn..disponible.Olsen.mg.kg","Boro..B..disponible.mg.kg"
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.21,2.21197887163738,5.945625,6.28513870947899,2.41061152895014,2.04091661880003,2.68162075,0.53367644,0.117768924,0.11444524,5.85812288295014,0.110964,501.71,3.11,8.31,2.127,1.52782283035003
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.37,1.36843255796318,13.4639176829268,5.3624592483238,1.61724570929566,1.38418602364161,3.95551412,1.98807146,0.107359344,0.19635588,7.86454651329566,0.1886388,577.61,6.1,57.64,5.409,0.127097402022942
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",4.87,1.58047978883407,4.40009047665275,2.20589941411915,0.791539269583608,0.579947968767395,1.52081108,0.35445674,0.063695376,0.13482721,2.86532967558361,0.2309108,310.178,1.365,8.582,1.569,0.408425693466414
"NORTE DE SANTANDER","CÚCUTA","Palma de aceite","Plano","No indica","No cuenta con riego",4.25,3.04552730690318,4.16838481700806,4.38119960554557,3.52133495571169,3.03972728457393,1.14675655,0.38034403,0.075567924,0.11540214,5.23940559971169,0.354028,1975.32,3.575,16.554,5.554,0.331884146714837
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",4.52,1.36611188367522,11.7192633724881,2.93099947792795,1.42071150950904,1.10990042298588,0.87557525,0.28566534,0.036799272,0.1358798,2.75463117150904,0.047556,534.996,1.2,1.479,1.084,0.280856448880452
"NORTE DE SANTANDER","CÚCUTA","Palma de aceite","Plano","No indica","No cuenta con riego",4.39,2.34661941097782,6.58084962624988,5.39633969487789,2.96319829126171,2.32979097797936,9.74979116,1.62275292,0.147028284,0.12420562,14.6069762752617,0.5188888,1085.59,2.225,1.165,1.158,0.25534259996326
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5,1.62361124277917,2.53281545481021,1.19075932478682,2.75009156483536,2.46977841871632,2.21281745,0.29363066,0.095430528,0.19693002,5.54890022283536,0.2023772,516.868,2.176,3.362,1.141,0.25534259996326
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.19,4.22644064829431,88.2775392680322,1.19075932478682,0.192810847719084,0,4.13897321,1.43411966,0.244034316,0.20611626,6.21605429371908,0.2863928,1669.505,6.905,10.265,9.834,0.382911844549221
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",4.77,2.10561668824493,3.35060013590913,1.19075932478682,4.32302216464894,3.35969857768698,1.24864167,0.20764141,0.061444656,0.10305813,5.94380803064894,0.0464992,101.469,3.053,2.754,1.159,0.153287204294491
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",4.77,2.51532131689084,2.62822366760509,6.99155983525726,7.3572560313861,5.11954068980873,1.33691283,0.28367401,0.089522388,0.1090866,9.1764518593861,0.0417436,567.875,2.79,2.526,1.362,0.178801053211683
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.1,1.45490933686615,2.73726162508494,2.20589941411915,0.598728421864524,0.29997308729348,1.53695021,0.488781,0.1519236,0.09970898,2.87609221186452,0.2631432,78.579,1.254,1.452,1.171,0.178801053211683
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.44,1.67181178732574,9.34768779730123,6.70151980973374,1.20760478308268,1.00990939388805,6.32983266,6.24879354,0.241220916,0.24582761,14.2732795090827,0.0459708,355.157,4.991,64.13,6.222,0.178801053211683
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.42,1.38260852004628,4.8907612853121,3.22103950345148,0.679911936693612,0.539951557128265,2.32908506,0.56499463,0.044226648,0.1129142,3.73113247469361,0.0359312,391.457,1.99,18.45,2.882,0.127773355377299
"NORTE DE SANTANDER","CÚCUTA","Arroz","Plano","Regular","No indica",5.18,1.23800688640655,3.9094196679934,4.2361795927838,0.45665727091362,0.25997667565435,2.88736721,0.85717705,0.446880456,0.17214631,4.82022829691362,0.0496696,204.061,1.61,9.862,1.748,0.433939542383606
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.37,1.86461396551205,5.59950800893117,7.57163988630431,1.6338182359354,1.36987709864023,3.31412094,2.23662565,0.143539668,0.21176197,7.5398664639354,0.0443856,342.54,4.823,107.327,4.653,0.408425693466414
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.24,2.73222376735043,11.1331843510339,10.182000116016,0.71035575475452,0.589947071677178,9.40208623,1.67434647,0.191367468,0.30190195,12.2800578727545,0.2663136,806.663,9.694,12.968,8.066,0.587022635886759
"NORTE DE SANTANDER","CÚCUTA","Pastos","Plano","No indica","No cuenta con riego",5.07,2.78042431189701,8.96605494612174,10.6170601543013,2.10062344620265,1.83983493540001,5.78736027,5.22325859,0.251630496,0.33769001,13.7005628122027,0.2213996,777.645,11.564,120.109,12.862,0.127773355377299
"NORTE DE SANTANDER","PUERTO SANTANDER","Pastos","Plano","No indica","No cuenta con riego",5.07,1.86461396551205,9.12961188234152,7.71665989906607,1.1264212682536,0.809927335692397,3.68597967,1.04237074,0.093742488,0.42457653,6.3730906962536,0.0464992,469.425,3.83,16.064,4.255,0.561508786969567
"NORTE DE SANTANDER","PUERTO SANTANDER","Pastos","Plano","No indica","No cuenta con riego",5.16,3.09372785144976,13.313943500631,9.4569000522072,2.3949136874581,1.9598241703174,5.57348935,1.88578951,0.225859752,0.43950417,10.5195564694581,0.0496696,741.026,8.179,33.649,9.039,0.229828751046068
"NORTE DE SANTANDER","PUERTO SANTANDER","Pastos","Plano","No indica","No cuenta con riego",5.1,1.61261348519846,6.68988758372973,3.22103950345148,1.69470587205721,1.44986992191849,2.69161164,0.83147079,0.152317476,0.35807198,5.72817775805721,0.2319676,448.932,4.122,11.994,4.765,0.587022635886759
"BOLÍVAR","MAGANGUÉ","No indica","No indica","No indica","No indica",5.01,0.76,2.76,2.49,0.588580483,0.39,1.46448881,0.84631525,0.091548036,0.09444603,3.085378609,0.04,362.219,1.205,12.858,1.498,0.6
"CUNDINAMARCA","MOSQUERA","No indica","No indica","No indica","No indica",5.38,8.21969992119011,88.453416909621,92.8238832031818,0.10147939353636,0,17.16819167,3.72776976,1.685451672,0.21195335,22.8948458455364,8.174348,371.382,2.367,7.331,68.673,1.2517206973328
"NORTE DE SANTANDER","CÚCUTA","Borojó","Plano","No indica","No cuenta con riego",5.3,2.33230736450572,7.17264135599024,7.76439626324596,0.821984129795098,0.771000304022997,3.09256472,1.05341357,0.094080096,0.14564018,5.2076826957951,0.113606,103.629,1.229,12.674,1.501,0.344601232063017
"NORTE DE SANTANDER","PUERTO SANTANDER","Pastos","Plano","No indica","No cuenta con riego",5.11,3.43032992526433,10.1773924581603,5.67292944785276,0.863603579404976,0.801840316183917,7.49163044,2.19317845,0.440634708,0.24554054,11.234587717405,0.2996028,628.65,3.699,28.25,5.447,0.138033289571532
"NORTE DE SANTANDER","SAN CAYETANO","No indica","No indica","No indica","No indica",4.76,1.10534073496315,8.91755685131195,2.45852936896736,0.894818166612385,0.729880287808437,2.30877391,0.78114445,0.145396512,0.03234322,4.16247625861238,0.1881104,491.7,1.89,6.89,2.513,0.327856357572454
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.77,13.8317192583728,57.1323416198877,34.0341189536032,1.87709408477555,0.909085240813533,3.96034488,1.86062634,1.721181852,0.07052353,9.48977068677555,2.3915384,328.889,10.498,45.606,26.972,1.3914034979772
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.91,9.99670421456863,12.2526303127506,46.4739634748273,1.57218540095414,0.653724218113102,2.44974427,0.82223826,1.1844414,0.13846343,6.16707276095414,1.4832188,192.181,4.166,16.646,8.405,1.19912242920211
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.84,8.26431694265647,50.7209542902967,46.4739634748273,1.97237804846974,0.990800768077671,4.89674379,2.66802014,2.016476316,0.07731752,11.6309358144697,1.4509864,258.192,10.178,80.311,52.195,1.3914034979772
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.66,7.73752916191414,21.2911226944667,55.7286525172754,3.45880788209912,1.6036672225587,3.36275791,2.10067212,1.197045432,0.20927403,10.3285573740991,1.394976,254.738,6.623,107.272,21.219,0.94915703979449
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.93,9.80956109950065,3.27668805132318,46.3737043435341,2.08671880490277,0.796726390825343,1.45779162,0.36604266,0.995718528,0.0153104,4.92158201290277,0.7122832,178.563,1.917,26.755,1.598,0.199260871571629
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.39,12.4550471913662,0.973613086770981,14.354793928924,0.581232178534562,0,0.98251071,0.60536432,0.271155492,0.06210281,2.50236551053456,0.586524,177.518,2.225,6.989,2.895,0.199260871571629
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.44,11.8815930370872,3.10467522052927,9.88169422507404,0.514533403948629,0,2.47828967,1.11858437,0.447837012,0.06382523,4.62306968594863,0.7550836,148.742,1.767,14.155,2.326,0.199260871571629
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.79,15.7492267802749,8.23378508420208,35.5765671273445,2.35351390324651,1.18487514533,0.89632556,0.615502,1.022333292,0.39510401,5.28277876524651,1.1508552,290.015,1.417,17.346,8.534,0.449226260979249
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.18,22.874586397944,21.1972975140337,30.9492226061204,1.11482237522203,0.704796422653188,6.57543289,0.85862529,0.566675028,0.06181574,9.17737132322203,1.706732,155.287,21.15,5.665,46.706,0.603051115999323
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.87,19.6984072719216,5.0124538893344,91.1047013820336,1.61029898643182,0.725225304469223,1.87784816,0.31788868,0.322865784,0.0258363,4.15473791043182,1.4626112,97.944,5.616,3.887,12.876,0.583823009121814
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.54,22.9434200012943,12.2995429029671,27.8643262586377,3.69701779133459,2.18589035431569,2.51473995,1.17216925,1.147642128,0.05081139,8.58238050933459,2.036982,432.806,4.262,9.009,8.108,0.372313833469212
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.58,22.8450862822224,10.5325020048115,30.1278689536032,4.14485242069729,2.6659690769925,1.96216688,0.84884967,0.8749674,0.03913721,7.86997358069729,1.7791228,401.346,4.266,8.632,6.762,0.218488978449138
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.22,13.2908838034774,30.3765276663994,69.7109452122409,0.771800105922943,0.153216613620258,3.67346361,1.88488436,1.4418675,0.27424754,8.04626311592294,2.2874436,99.007,22.229,9.378,50.996,1.16066621544709
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.22,12.2092128936864,9.68807538091419,92.8476678183613,0.733686520445267,0.132787731804224,2.18141751,1.02227641,1.078770096,0.0430605,5.05921103644527,2.0243004,84.096,10.23,7.934,14.746,0.968385146671999
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.16,17.4209000044972,81.3861507618284,55.6283933859822,5.18344762496396,3.28904997238155,2.17966087,1.12039467,1.60026192,0.56409255,10.647857634964,2.4618156,681.791,5.125,8.931,48.059,0.853016505406944
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.27,13.7825523988369,46.5613712910986,71.153134254689,3.6017338276404,2.40039361338405,1.90518587,0.69895683,1.056262896,0.03109925,7.2932386736404,2.1009184,410.806,3.461,5.375,20.867,0.891472719161962
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.01,14.7658895895559,23.5429270248597,89.6625123395854,1.41973105904344,0.796726390825343,3.90940232,1.39320688,1.268955936,0.33941243,8.33070862504344,1.8737064,101.532,2.215,10.378,47.168,1.7951937424049
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.8,8.09586425804923,24.0746030473135,92.8476678183613,1.34350388808809,0,1.8785069,0.76485175,1.128060864,0.08746066,5.20238406208809,2.1733092,92.626,1.679,4.675,11.285,0.853016505406944
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.55,16.634230251922,14.2385966319166,88.2203232971372,2.62030900159024,1.34830619985827,1.45438813,0.46868667,0.317238984,0.09023567,4.95085845559024,1.1196796,419.012,2.729,12.41,7.692,0.41077004722423
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.74,12.9958826462616,3.05776263031275,115.984390424482,1.41020266267402,0.153216613620258,0.37745802,0.18446957,0.238182444,0.00200949,2.21232218667402,0.8496672,168.608,1.221,3.756,4.521,0.333857619714193
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.26,5.63752128125168,2.51903068482016,15.7429972852912,0.657459349489914,0,0.96494431,0.43573921,0.64623798,0.07320285,2.77758369948991,0.4142656,186.307,1.061,2.8,1.843,0.295401405959175
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.14,5.44085384310788,19.8993825180433,55.7286525172754,3.06814363095293,1.68538274982284,0.4786844,0.38414566,0.914467536,0.05597865,4.90141987695293,1.220604,503.987,1.189,10.866,5.898,0.776104077896906
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.88,7.6287790924577,4.69970328789094,20.1019558242843,1.8008669138202,0.715010863561206,0.3227826,0.19496931,0.20031408,0.04660103,2.5655339338202,0.7730492,430.1,4.826,5.756,3.679,0.449226260979249
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.74,5.53918756217978,3.54252606255012,16.2458353899309,1.33397549171867,0.255361022700431,1.85073003,0.49258263,0.334569528,0.40027127,4.41212894971867,0.631438,242.979,1.874,3.991,1.702,0.42999815410174
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.99,7.63669495684298,4.65279069767442,14.7033872161895,1.4483162481517,0.531150927216895,3.0126376,0.58671823,0.337270392,0.01033452,5.3952769901517,0.5738424,484.407,2.154,4.203,3.044,0.42999815410174
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.89,5.8175211540128,3.7301764234162,17.2854454590326,1.49595822999879,0.541365368124913,1.34317086,0.33834507,0.258607728,0.10937367,3.54545555799879,0.5352692,394.471,1.33,2.061,1.405,0.622279222876832
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.2,24.1234246301571,2.83883720930233,7.72226678183613,1.15293596069971,0,5.88957476,2.8874285,0.696091428,0.09578569,10.7218163386997,1.2808416,170.775,1.001,5.821,12.414,0.372313833469212
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",4.73,11.2258757029674,6.46674418604651,11.7326320335637,1.08623718611377,0,1.56319002,0.36206,0.584230644,0.03569237,3.63141022011377,0.929984,217.789,3.789,5.265,7.616,0.564594902244305
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.37,8.36628198549696,2.66960983539931,11.2698975814413,0.438306232993276,0,2.67382566,1.27644253,0.577084608,0.06497351,5.03063254099328,0.642006,100.281,3.316,4.813,1.052,0.372313833469212
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.03,8.81669958570581,5.07500400962309,14.5090387462981,1.30539030261041,0.766083068101292,3.524259,1.84125613,1.039157424,0.05607434,7.76613719661041,0.544252,327.547,2.904,33.734,4.239,0.218488978449138
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5,5.87621233662457,4.62151563753007,8.64773568608095,0.781328502292362,0,1.94317321,1.42524919,1.247911704,0.09454172,5.49220432629236,0.6478184,246.07,2.31,21.627,1.997,0.237717085326647
"ANTIOQUIA","RIONEGRO","Aguacate","No indica","No indica","No indica",5.13,11.619210579255,4.87171611868484,27.9645853899309,1.01001001515842,0,3.79598925,1.55522873,1.335014568,0.04191222,7.73815478315842,1.0176984,314.017,5.325,22.516,4.276,0.526138688489286
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.86,6.42308456010655,21.6369605987037,8.06479465425332,3.99239807878658,2.52296690428025,6.15142391,1.72775032,0.32382234,0.2286991,12.4240937487866,0.3450452,826.463,1.874,9.213,13.709,0.370268275549311
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.28,5.23721884874426,22.5907437022518,18.2006907425482,7.64177388827408,6.1695223084424,1.39060014,0.81698839,0.555759036,0.08439858,10.4895200342741,0.705414,2826.487,1.116,5.908,4.455,0.459189571310433
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.99,17.7105170561241,9.05015078958505,43.1394999624597,1.45784464452111,0.388148754504654,4.15083053,1.56699568,0.939169188,0.08985291,8.20469295252111,1.3283976,186.307,2.722,7.931,6.008,0.348037951609031
"CUNDINAMARCA","EL COLEGIO","Mora","Ondulado","Regular","No cuenta con riego",4.88,18.8810593053152,6.92368354233022,4.87386440423455,4.25919317713032,3.60569764053008,2.61596633,0.70149125,0.117656388,0.19635588,7.89066302513032,0.6668408,242.264,2.383,2.021,4.3,0.236886331907629
"CUNDINAMARCA","EL COLEGIO","No indica","No indica","No indica","No indica",5.09,12.1238381395305,22.2311205648484,9.56640888955627,1.71511134649543,1.14401738169793,8.60116818,1.71109556,0.710439768,0.24716727,12.9849821244954,0.6494036,325.93,2.418,12.045,15.466,0.436959247370153
"CUNDINAMARCA","EL COLEGIO","Mora","Ondulado","Regular","No cuenta con riego",5.22,10.3982460383594,4.37505000334098,7.12628575718898,0.781328502292362,0.173645495436293,5.80580499,1.80450704,0.39415734,0.20401108,8.98980895229236,0.745044,184.514,1.782,4.669,1.526,0.32580762766875
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.85,4.49232832653178,89.2930177962893,5.06156618364742,2.06766201216393,1.06230185443379,2.60246216,0.70800833,0.336989052,0.1349229,5.85004445416393,0.3270796,797.698,3.323,5.884,13.187,0.370268275549311
"CUNDINAMARCA","EL COLEGIO","Plátano","Pendiente","Regular","No indica",4.62,17.4976911926348,2.1234964474241,9.00330355131767,3.19201278375538,2.32889252702793,1.72403237,0.29634611,0.27205578,0.07588217,5.56032921375538,0.8264176,98.525,2.074,3.808,9.906,0.348037951609031
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.44,3.93366043487241,15.5233672628461,7.50168931601472,3.08720042369177,2.56382466791232,3.25340707,1.02354362,0.759561732,0.18458601,8.30829885569177,0.3772776,834.878,1.257,5.38,5.138,0.32580762766875
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.96,4.33270892891481,13.2561779183464,5.62467152188603,1.4006742663046,0.817155272641378,3.71661108,0.92089961,0.32129028,0.23644999,6.5959252263046,0.3260228,894.52,1.082,5.051,3.935,0.370268275549311
"CUNDINAMARCA","EL COLEGIO","Plátano","Pendiente","Regular","No indica",4.66,7.57830334712637,6.72041829075439,3.55995194834447,4.02098326789484,2.95197342241698,2.42010097,0.55485695,0.159125904,0.13166944,7.28673653189484,0.29062,744.359,1.649,4.689,3.284,0.32580762766875
"CUNDINAMARCA","EL COLEGIO","Plátano","Ondulado","Regular","No cuenta con riego",5.16,7.47189041538173,19.7293943916075,14.258953374878,2.16294597585812,1.51173725438655,4.23328282,0.90895163,0.129247596,0.23520602,7.66963404185812,0.1933944,332.387,2.133,1.996,2.557,0.236886331907629
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.32,13.5072062522108,15.976805131746,14.8220587131166,5.07863526490035,4.93357495857232,2.67843684,0.60753668,0.298614276,0.17673943,8.83996249090035,0.5284,770.506,1.303,5.99,5.168,0.348037951609031
"CUNDINAMARCA","EL COLEGIO","Plátano","Plano","Regular","No cuenta con riego",5.18,14.7841614331465,8.59671292068512,8.8156017719048,0.724158124075848,0,5.34073455,1.02843143,0.222483672,0.24697589,7.56278366607585,0.6874484,176.913,1.596,2.345,7.067,0.370268275549311
"ANTIOQUIA","LA UNIÓN","No indica","No indica","No indica","No indica",5.42,14.2520967744233,7.61165823997149,5.59914407988588,0.781328502292362,0.204288818160344,2.64341383,0.54870193,0.27937062,0.06238988,4.31520476229236,0.3260228,430.166,2.729,3.801,6.866,0.259116655847909
"ANTIOQUIA","RIONEGRO","No indica","No indica","No indica","No indica",5.31,14.3053032402956,8.48726240060583,9.75411066896914,0.971896429680743,0.388148754504654,4.41553422,0.98498423,0.427805604,0.15109451,6.95131499368074,0.4787304,192.984,5.035,10.089,5.027,0.214656007967348
"ANTIOQUIA","SAN PEDRO","No indica","No indica","No indica","No indica",4.77,22.3322435076574,77.3472753190636,20.0777085366769,5.09769205763919,3.94277419049465,3.21014981,0.80594556,0.208247868,0.06229419,9.38432948563919,0.6562728,2210.579,2.263,9.008,15.098,0.414728923429872
"SANTANDER","CERRITO","No indica","No indica","No indica","No indica",5.4,8.14503111758518,8.81401357288902,6.02150725041829,2.39311835256801,2.11768083504983,2.22149086,0.44497174,0.164977776,0.07693476,5.30149348856801,0.2108316,403.898,3.211,7.86,1.473,0.734785123435822
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.66,15.369432557742,26.98805488368,12.4946242487732,3.01097325273642,2.63532575426844,1.40146935,0.597399,0.425836224,0.07636062,5.51203844673642,1.0768792,367.609,1.284,14.201,5.15,0.401431590837134
"BOYACÁ","SOTAQUIRÁ","Avena","Pendiente","Bueno","Aspersión",5.27,5.20699757612879,6.14940762566516,5.3269559464079,1.27680511350215,0.776297509009309,2.47719177,0.33400035,0.370074636,0.12420562,4.58227748950215,0.2335528,675.675,1.542,3.279,5.03,0.251683595321017
"BOYACÁ","SOTAQUIRÁ","Avena","Pendiente","Bueno","No cuenta con riego",5.43,7.01601741578769,6.39638418576015,12.2189446986823,0.790856898661781,0.204288818160344,4.88916828,1.05268945,1.00269576,0.0832503,7.81866068866178,0.63408,481.426,3.427,14.757,3.55,0.230291024533
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.86,5.68585576897967,46.823359866309,8.08375144731764,2.90616089267281,2.23696255885577,6.33323615,1.29273523,0.407042712,0.1004745,11.0396494846728,0.6319664,1100.814,3.433,6.564,8.064,0.337253878473084
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",5.04,17.9765493854857,3.12394476450152,8.08375144731764,1.48642983362937,0.960157445353619,3.31620695,0.62346732,0.184052628,0.12372717,5.73388390162937,0.9347396,103.995,1.999,9.94,10.835,0.273076166109034
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",5.01,6.70039666023308,9.79231188706627,6.70535369686277,1.77228172471194,1.36873508167431,7.98557565,2.87873906,0.490319352,0.2765441,13.4034598867119,0.5770128,566.588,1.566,17.59,8.896,0.29446873689705
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",5.2,9.41997675498348,8.35676063151414,6.01615482163533,1.21010633891622,0.480078722676809,1.38587917,0.67994868,0.159463512,0.07157612,3.50697382091622,0.3186252,308.198,1.223,5.644,3.516,0.251683595321017
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.95,12.1183046670797,15.3801565592154,10.8405469482274,2.28681512866057,1.71602607254689,0.61076177,0.41365355,0.100775988,0.06937525,3.48138168666057,0.6203416,81.288,1.746,3.743,3.516,0.144720741380933
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.94,9.99557950463764,5.7480707155108,21.8677289518664,2.70606456891501,1.8998860088912,0.44091664,0.30684585,0.332487612,0.0928193,3.87913397091501,0.3228524,182.336,1.812,5.754,1.245,0.123328170592917
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",5.48,16.8060071362947,2.98502044944808,2.98367977063461,1.55312860821531,1.07251629534181,1.01742393,0.33164696,0.216462996,0.12133492,3.23999741421531,0.6409492,200.497,1.324,3.9,3.616,0.123328170592917
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",4.27,5.50325117810587,6.27289590571265,2.29448089540718,3.15389919827771,2.91111565878491,0.53775142,0.47647096,0.3980961,0.11367972,4.67989739827771,0.430646,580.03,1.169,5.741,7.853,0.273076166109034
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.65,1.99162443053271,24.8424460178548,80.8375144731764,4.34494874445509,3.69762760870223,7.06729209,3.17617135,0.546474816,0.29960539,15.4344923904551,1.3928624,81.704,3.867,9.19,4.575,0.16611331216895
"CUNDINAMARCA","EL COLEGIO","Café","Pendiente","Bueno","No cuenta con riego",4.75,7.20585808602013,9.68425964202472,5.60263549649887,3.4492794857297,2.25739144067181,0.34869304,0.33961228,0.127559556,0.12554528,4.3906896417297,0.2198144,337.81,1.641,1.694,1.548,0.123328170592917
"CUNDINAMARCA","EL COLEGIO","Café","Ondulado","Bueno","No cuenta con riego",5.26,5.95550613802059,14.2070178987642,3.25935932072559,0.790856898661781,0.286004345424482,3.05128368,0.96651917,0.5697135,0.06975801,5.44813125866178,0.2610296,701.074,1.982,4.732,3.028,0.208898453744983
"BOYACÁ","SOTAQUIRÁ","Avena","Ondulado","Bueno","Gravedad",5.45,6.43074629119216,6.14940762566516,5.49431187569367,0.657459349489914,0.173645495436293,2.36619408,1.11568789,1.11663846,0.04028549,5.29626526948991,0.3159832,597.905,1.832,5.044,5.83,0.12745128763603
"BOYACÁ","SOTAQUIRÁ","Avena","Plano","Bueno","Aspersión",5.34,1.93841796466039,12.8486468182418,10.2112930077691,0.409721043885019,0,5.05023021,0.69660344,0.266822856,0.03559668,6.45897422988502,0.44914,422.95,1.95,5.244,5.754,0.0686908968402579
"BOYACÁ","MOTAVITA","Pastos","Plano","Regular","No cuenta con riego",4.88,6.5371592229368,220.772038348212,13.1247225305216,0.886140862355972,0.429006518136723,5.05780572,1.55975448,1.808509788,0.16286438,9.47507523035597,1.1460996,1002.727,7.69,22.703,8.759,0.284145663091423
"BOYACÁ","MOTAVITA","Pastos","Plano","Regular","No cuenta con riego",5.16,5.89868163246895,36.0644434671709,3.41329078801332,1.000481618789,0.204288818160344,3.13878631,1.4554812,0.872772948,0.04679241,6.514314486789,0.2784668,849.31,6.496,10.525,1.936,0.0686908968402579
